date,ticker,sentiment_score,prob_negative,prob_neutral,prob_positive,news_count,sentiment_3d,sentiment_7d,sentiment_14d
2026-05-31,EKIZ,-0.1091936322806262,0.2510284023779294,0.6071368275247674,0.1418347700973032,1,-0.1091936322806262,-0.1091936322806262,-0.1091936322806262
2026-06-01,AEFES,-0.011206272001591258,0.12798997724630648,0.7552263175089783,0.11678370524471522,1,-0.011206272001591258,-0.011206272001591258,-0.011206272001591258
2026-06-01,AFYON,-0.011073756539714617,0.1578719914367594,0.6953297736661959,0.1467982348970448,2,-0.011073756539714617,-0.011073756539714617,-0.011073756539714617
2026-06-01,AGESA,-0.2139030413996051,0.3399607794321356,0.5339814825353338,0.1260577380325305,1,-0.2139030413996051,-0.2139030413996051,-0.2139030413996051
2026-06-01,AHGAZ,0.8083527160070597,0.052671832342176914,0.08630361930858665,0.8610245483492366,1,0.8083527160070597,0.8083527160070597,0.8083527160070597
2026-06-01,AKBNK,-0.06277687210096158,0.16711515136296493,0.7285465693750317,0.10433827926200334,2,-0.06277687210096158,-0.06277687210096158,-0.06277687210096158
2026-06-01,AKFGY,0.011326556290699173,0.11133211598186861,0.7660092117455636,0.12265867227256778,6,0.011326556290699173,0.011326556290699173,0.011326556290699173
2026-06-01,AKGRT,-0.2558935303270434,0.3705033065791752,0.5148869171686931,0.1146097762521318,1,-0.2558935303270434,-0.2558935303270434,-0.2558935303270434
2026-06-01,AKM,0.018244391584957238,0.09747743011911826,0.7868007481768062,0.1157218217040755,4,0.018244391584957238,0.018244391584957238,0.018244391584957238
2026-06-01,AKMEN,0.018244391584957238,0.09747743011911826,0.7868007481768062,0.1157218217040755,4,0.018244391584957238,0.018244391584957238,0.018244391584957238
2026-06-01,AKSEN,-0.21740207653408608,0.36647956661792225,0.4844429432982415,0.14907749008383617,1,-0.21740207653408608,-0.21740207653408608,-0.21740207653408608
2026-06-01,AKTVK,0.020556477694460645,0.05140224556204394,0.8766390311814515,0.07195872325650458,2,0.020556477694460645,0.020556477694460645,0.020556477694460645
2026-06-01,AKYHO,0.010421079184190829,0.22380805659177566,0.5419628076322578,0.2342291357759665,1,0.010421079184190829,0.010421079184190829,0.010421079184190829
2026-06-01,ALNUS,0.011135994952328119,0.030051368210030637,0.9287612686276104,0.041187363162358756,1,0.011135994952328119,0.011135994952328119,0.011135994952328119
2026-06-01,ANC,0.011135994952328119,0.030051368210030637,0.9287612686276104,0.041187363162358756,1,0.011135994952328119,0.011135994952328119,0.011135994952328119
2026-06-01,ANSGR,0.03820673323171889,0.21331470219647572,0.5351638623753296,0.2515214354281946,1,0.03820673323171889,0.03820673323171889,0.03820673323171889
2026-06-01,ARDYZ,0.7246512265900074,0.07713549810131623,0.1210777772073601,0.8017867246913236,1,0.7246512265900074,0.7246512265900074,0.7246512265900074
2026-06-01,ASELS,0.7975964910117361,0.03989015626646528,0.12262319645533329,0.8374866472782014,1,0.7975964910117361,0.7975964910117361,0.7975964910117361
2026-06-01,ATLAS,-0.05096381840671954,0.1510838240851553,0.7487961702364089,0.10012000567843576,2,-0.05096381840671954,-0.05096381840671954,-0.05096381840671954
2026-06-01,AVGYO,0.02832762262988429,0.12332847400261164,0.7250154293648924,0.15165609663249593,3,0.02832762262988429,0.02832762262988429,0.02832762262988429
2026-06-01,BAHKM,-0.10071184608847637,0.21837308525215082,0.6639656755841747,0.11766123916367445,1,-0.10071184608847637,-0.10071184608847637,-0.10071184608847637
2026-06-01,BAKAB,0.36454307650510615,0.10825162101045185,0.41895368147399004,0.472794697515558,2,0.36454307650510615,0.36454307650510615,0.36454307650510615
2026-06-01,BLS,0.024341923504793667,0.12561395736022773,0.7244301617747508,0.1499558808650214,1,0.024341923504793667,0.024341923504793667,0.024341923504793667
2026-06-01,BLSMD,0.024341923504793667,0.12561395736022773,0.7244301617747508,0.1499558808650214,1,0.024341923504793667,0.024341923504793667,0.024341923504793667
2026-06-01,BOBET,0.8034682268895937,0.0471098052933328,0.10231216252374079,0.8505780321829265,1,0.8034682268895937,0.8034682268895937,0.8034682268895937
2026-06-01,BRKO,-0.09204685190534193,0.23917553087504473,0.6136957901552524,0.1471286789697028,1,-0.09204685190534193,-0.09204685190534193,-0.09204685190534193
2026-06-01,BRMEN,0.03350728808296036,0.1234196469690263,0.7196534179789871,0.15692693505198665,4,0.03350728808296036,0.03350728808296036,0.03350728808296036
2026-06-01,BRSAN,0.6288248155160161,0.08636669232135931,0.19844179984126525,0.7151915078373754,1,0.6288248155160161,0.6288248155160161,0.6288248155160161
2026-06-01,BULGS,-0.02102319006697101,0.11070639812934135,0.7996103938082884,0.08968320806237035,2,-0.02102319006697101,-0.02102319006697101,-0.02102319006697101
2026-06-01,CIMSA,-0.04155164516298179,0.18287945526338528,0.6757927346362111,0.1413278101004035,5,-0.04155164516298179,-0.04155164516298179,-0.04155164516298179
2026-06-01,CMSAN,0.023021575242212537,0.035133801951593595,0.9067108208546004,0.05815537719380613,1,0.023021575242212537,0.023021575242212537,0.023021575242212537
2026-06-01,CVKMD,-0.10203534495009914,0.22869690419131644,0.6446415365674661,0.1266615592412173,1,-0.10203534495009914,-0.10203534495009914,-0.10203534495009914
2026-06-01,DAPGM,0.5874422311023288,0.10143928059880504,0.20967920770006115,0.6888815117011339,1,0.5874422311023288,0.5874422311023288,0.5874422311023288
2026-06-01,DCTTR,0.026265662553945246,0.13392069055751424,0.7058929563310262,0.16018635311145948,1,0.026265662553945246,0.026265662553945246,0.026265662553945246
2026-06-01,DESPC,-0.1364360684442429,0.26781922850868634,0.6007976114268702,0.13138316006444345,1,-0.1364360684442429,-0.1364360684442429,-0.1364360684442429
2026-06-01,DNZEN,0.032218580841513356,0.04684695336783341,0.8740875124228199,0.07906553420934677,1,0.032218580841513356,0.032218580841513356,0.032218580841513356
2026-06-01,DOGVY,0.0115057258107579,0.045074538108147745,0.8983451979729467,0.056580263918905645,1,0.0115057258107579,0.0115057258107579,0.0115057258107579
2026-06-01,DOHOL,-0.1591859140087199,0.3300546212075615,0.4990766715935967,0.17086870719884162,1,-0.1591859140087199,-0.1591859140087199,-0.1591859140087199
2026-06-01,DUNYH,-0.017473897416235958,0.12221933246653369,0.7730352324831686,0.10474543505029774,2,-0.017473897416235958,-0.017473897416235958,-0.017473897416235958
2026-06-01,EBEBK,-0.1432796447108023,0.26143755200131014,0.6204045407081822,0.11815790729050779,2,-0.1432796447108023,-0.1432796447108023,-0.1432796447108023
2026-06-01,ECOGR,-0.06517461803515578,0.20925515971196315,0.6466642986112295,0.14408054167680737,2,-0.06517461803515578,-0.06517461803515578,-0.06517461803515578
2026-06-01,EKGYO,-0.04204203023687012,0.16754829525043788,0.7069454397359944,0.12550626501356774,3,-0.04204203023687012,-0.04204203023687012,-0.04204203023687012
2026-06-01,EKTVK,0.019247381011376283,0.055928746335701864,0.86889512631722,0.07517612734707815,2,0.019247381011376283,0.019247381011376283,0.019247381011376283
2026-06-01,EMVAR,0.018658636298598392,0.04940821185450178,0.8825249399923981,0.06806684815310017,3,0.018658636298598392,0.018658636298598392,0.018658636298598392
2026-06-01,ETYAT,-0.036596619794879263,0.14015996207818632,0.7562766956385065,0.10356334228330706,2,-0.036596619794879263,-0.036596619794879263,-0.036596619794879263
2026-06-01,EUKYO,-0.036596619794879263,0.14015996207818632,0.7562766956385065,0.10356334228330706,2,-0.036596619794879263,-0.036596619794879263,-0.036596619794879263
2026-06-01,EUYO,-0.033701041176075155,0.13220845578108778,0.7692841296138996,0.09850741460501261,2,-0.033701041176075155,-0.033701041176075155,-0.033701041176075155
2026-06-01,EXIMB,0.015638835197197616,0.05066823302755053,0.8830246987477014,0.06630706822474815,1,0.015638835197197616,0.015638835197197616,0.015638835197197616
2026-06-01,FADE,0.003025070733988125,0.08886763906643368,0.8192396511331443,0.0918927098004218,1,0.003025070733988125,0.003025070733988125,0.003025070733988125
2026-06-01,FIN,-0.10952829428685747,0.19896838216462806,0.7115915299576013,0.0894400878777706,2,-0.10952829428685747,-0.10952829428685747,-0.10952829428685747
2026-06-01,FORTE,0.697695282227449,0.08171439161818786,0.13887593453617542,0.7794096738456369,1,0.697695282227449,0.697695282227449,0.697695282227449
2026-06-01,GRNYO,-0.03621592138619834,0.15666418494629422,0.72288755149361,0.12044826356009586,3,-0.03621592138619834,-0.03621592138619834,-0.03621592138619834
2026-06-01,GUNDG,-0.009685586291345048,0.13203563626383943,0.7456143137636662,0.12235004997249439,4,-0.009685586291345048,-0.009685586291345048,-0.009685586291345048
2026-06-01,HEDEF,0.6795444848902354,0.08290898244521223,0.15463755021933998,0.7624534673354477,1,0.6795444848902354,0.6795444848902354,0.6795444848902354
2026-06-01,HLVKS,0.01789326880747933,0.04112098525896861,0.8998647606745834,0.05901425406644794,1,0.01789326880747933,0.01789326880747933,0.01789326880747933
2026-06-01,IMASM,0.17955934098733906,0.12596713058626247,0.568506397840136,0.3055264715736015,3,0.17955934098733906,0.17955934098733906,0.17955934098733906
2026-06-01,INDES,-0.10212423978215149,0.23788465329692984,0.6263549331882918,0.13576041351477836,1,-0.10212423978215149,-0.10212423978215149,-0.10212423978215149
2026-06-01,INFO,0.024738754334497966,0.08968392574158948,0.795893394182323,0.11442268007608745,2,0.024738754334497966,0.024738754334497966,0.024738754334497966
2026-06-01,ISFIN,0.013437009820556733,0.13222730696063015,0.7221083762581829,0.14566431678118688,1,0.013437009820556733,0.013437009820556733,0.013437009820556733
2026-06-01,ISMEN,0.016112215878481218,0.08367964781934832,0.8165284884828221,0.09979186369782954,4,0.016112215878481218,0.016112215878481218,0.016112215878481218
2026-06-01,ISYAT,0.02328215170965592,0.07513737192458443,0.8264431044411752,0.09841952363424035,1,0.02328215170965592,0.02328215170965592,0.02328215170965592
2026-06-01,IYF,0.024738754334497966,0.08968392574158948,0.795893394182323,0.11442268007608745,2,0.024738754334497966,0.024738754334497966,0.024738754334497966
2026-06-01,IYM,0.016112215878481218,0.08367964781934832,0.8165284884828221,0.09979186369782954,4,0.016112215878481218,0.016112215878481218,0.016112215878481218
2026-06-01,KAREL,0.023841272301636865,0.1089512023157037,0.7582563230669559,0.13279247461734056,1,0.023841272301636865,0.023841272301636865,0.023841272301636865
2026-06-01,KAYSE,-0.28832297538637797,0.40941597608181357,0.46949102322275094,0.12109300069543558,1,-0.28832297538637797,-0.28832297538637797,-0.28832297538637797
2026-06-01,KCAER,-0.06244705950432283,0.16679574053903495,0.7288555784262529,0.10434868103471212,2,-0.06244705950432283,-0.06244705950432283,-0.06244705950432283
2026-06-01,KIMMR,0.06399128177137242,0.107188918847722,0.7216308805331836,0.17118020061909442,1,0.06399128177137242,0.06399128177137242,0.06399128177137242
2026-06-01,KLGYO,0.07356221007573359,0.10237582350062448,0.7216861429230176,0.17593803357635807,1,0.07356221007573359,0.07356221007573359,0.07356221007573359
2026-06-01,KMPUR,0.04519602306937573,0.15961444361857893,0.6355750896934663,0.20481046668795466,1,0.04519602306937573,0.04519602306937573,0.04519602306937573
2026-06-01,KNTFA,0.017456671903338973,0.03670705250308957,0.9091292230904818,0.05416372440642854,1,0.017456671903338973,0.017456671903338973,0.017456671903338973
2026-06-01,KONKA,0.3753514633374144,0.09013223201060627,0.4443840726413731,0.4654836953480207,5,0.3753514633374144,0.3753514633374144,0.3753514633374144
2026-06-01,KOTON,0.015645240723000567,0.06367258793793497,0.8570095834011295,0.07931782866093554,1,0.015645240723000567,0.015645240723000567,0.015645240723000567
2026-06-01,KTLEV,-0.2492960823590187,0.37382625793131485,0.501643566496389,0.12453017557229615,2,-0.2492960823590187,-0.2492960823590187,-0.2492960823590187
2026-06-01,KTSVK,0.01850479878563209,0.04737680491095994,0.886741591392448,0.06588160369659203,2,0.01850479878563209,0.01850479878563209,0.01850479878563209
2026-06-01,LIDER,0.824330939006812,0.05123323124360539,0.07320259850597734,0.8755641702504173,1,0.824330939006812,0.824330939006812,0.824330939006812
2026-06-01,MEDTR,0.5925559196622294,0.09343316565864693,0.22057774902047675,0.6859890853208763,1,0.5925559196622294,0.5925559196622294,0.5925559196622294
2026-06-01,MEPET,0.03539838509475082,0.12863153100071162,0.707338552903826,0.1640299160954624,4,0.03539838509475082,0.03539838509475082,0.03539838509475082
2026-06-01,MERCN,-0.00840817947466848,0.08246054882943629,0.843487081815796,0.0740523693547678,2,-0.00840817947466848,-0.00840817947466848,-0.00840817947466848
2026-06-01,MIATK,0.3966770868263646,0.19040427254648726,0.22251436808066086,0.5870813593728519,1,0.3966770868263646,0.3966770868263646,0.3966770868263646
2026-06-01,MINTF,0.012928785234782761,0.033798062104685826,0.9194750905558456,0.04672684733946859,1,0.012928785234782761,0.012928785234782761,0.012928785234782761
2026-06-01,MMCAS,-0.026978158399123923,0.12240465804144424,0.7821688423162354,0.09542649964232032,2,-0.026978158399123923,-0.026978158399123923,-0.026978158399123923
2026-06-01,MRBAS,0.014639349003113124,0.10138334483654116,0.7825939613238044,0.11602269383965427,2,0.014639349003113124,0.014639349003113124,0.014639349003113124
2026-06-01,MRGYO,0.04190577294020479,0.12849434936354467,0.701105528332706,0.17040012230374946,3,0.04190577294020479,0.04190577294020479,0.04190577294020479
2026-06-01,MRS,0.014639349003113124,0.10138334483654116,0.7825939613238044,0.11602269383965427,2,0.014639349003113124,0.014639349003113124,0.014639349003113124
